date,driving,walking,transit,region
2020-01-13,100.0,100.0,100.0,Ontario
2020-01-14,104.43,107.26,101.53,Ontario
2020-01-15,103.14,108.63,100.73,Ontario
2020-01-16,107.74,106.54,99.87,Ontario
2020-01-17,125.31,122.32,104.7,Ontario
2020-01-18,90.91,101.37,83.29,Ontario
2020-01-19,82.23,78.72,72.3,Ontario
2020-01-20,100.56,94.41,95.76,Ontario
2020-01-21,101.84,99.86,95.89,Ontario
2020-01-22,103.97,104.26,99.91,Ontario
2020-01-23,106.54,109.82,99.54,Ontario
2020-01-24,124.38,125.27,105.99,Ontario
2020-01-25,110.28,119.14,86.46,Ontario
2020-01-26,84.13,80.89,71.16,Ontario
2020-01-27,94.99,95.01,90.57,Ontario
2020-01-28,100.35,104.09,94.03,Ontario
2020-01-29,102.92,104.27,93.3,Ontario
2020-01-30,106.91,107.24,96.84,Ontario
2020-01-31,126.57,128.71,102.95,Ontario
2020-02-01,116.87,128.78,90.62,Ontario
2020-02-02,83.54,80.19,72.07,Ontario
2020-02-03,96.26,97.84,92.82,Ontario
2020-02-04,100.32,102.67,94.92,Ontario
2020-02-05,102.16,99.43,91.96,Ontario
2020-02-06,100.82,94.46,92.44,Ontario
2020-02-07,118.95,116.95,99.87,Ontario
2020-02-08,113.55,120.61,89.23,Ontario
2020-02-09,89.24,81.91,74.21,Ontario
2020-02-10,99.48,97.47,91.8,Ontario
2020-02-11,103.68,103.14,94.52,Ontario
2020-02-12,105.42,104.5,94.27,Ontario
2020-02-13,114.5,109.1,101.92,Ontario
2020-02-14,137.06,131.38,101.72,Ontario
2020-02-15,122.49,130.06,84.89,Ontario
2020-02-16,101.27,107.86,72.52,Ontario
2020-02-17,87.58,82.64,69.32,Ontario
2020-02-18,110.59,102.26,95.87,Ontario
2020-02-19,109.82,105.53,94.06,Ontario
2020-02-20,117.73,113.34,97.44,Ontario
2020-02-21,136.47,141.55,108.22,Ontario
2020-02-22,127.82,147.63,93.45,Ontario
2020-02-23,99.66,101.41,77.77,Ontario
2020-02-24,101.42,104.62,92.71,Ontario
2020-02-25,105.84,103.71,93.98,Ontario
2020-02-26,96.75,90.03,88.68,Ontario
2020-02-27,101.12,91.16,90.22,Ontario
2020-02-28,125.55,115.16,99.86,Ontario
2020-02-29,121.0,127.34,93.33,Ontario
2020-03-01,93.15,93.66,76.25,Ontario
2020-03-02,103.13,102.06,94.67,Ontario
2020-03-03,110.96,108.98,96.96,Ontario
2020-03-04,110.8,116.08,98.98,Ontario
2020-03-05,117.35,126.5,105.67,Ontario
2020-03-06,122.75,123.21,99.37,Ontario
2020-03-07,120.24,141.99,91.53,Ontario
2020-03-08,95.5,106.46,75.81,Ontario
2020-03-09,101.75,111.62,92.81,Ontario
2020-03-10,103.31,102.41,89.84,Ontario
2020-03-11,101.3,100.64,88.14,Ontario
2020-03-12,98.61,96.65,82.08,Ontario
2020-03-13,101.36,95.71,74.12,Ontario
2020-03-14,86.36,96.9,59.1,Ontario
2020-03-15,66.59,67.4,47.37,Ontario
2020-03-16,71.71,65.77,46.1,Ontario
2020-03-17,64.05,56.88,36.54,Ontario
2020-03-18,60.04,51.81,32.01,Ontario
2020-03-19,58.31,51.46,28.99,Ontario
2020-03-20,59.09,49.52,27.79,Ontario
2020-03-21,50.33,45.26,24.57,Ontario
2020-03-22,39.56,38.54,20.89,Ontario
2020-03-23,44.65,36.02,22.31,Ontario
2020-03-24,46.66,42.24,20.98,Ontario
2020-03-25,43.94,42.23,19.4,Ontario
2020-03-26,43.64,40.53,18.47,Ontario
2020-03-27,49.41,47.18,19.06,Ontario
2020-03-28,39.14,35.03,16.57,Ontario
2020-03-29,33.63,34.3,16.31,Ontario
2020-03-30,42.25,37.04,18.37,Ontario
2020-03-31,44.74,40.64,18.77,Ontario
2020-04-01,46.25,46.54,18.43,Ontario
2020-04-02,46.29,46.32,17.86,Ontario
2020-04-03,49.13,42.88,17.36,Ontario
2020-04-04,41.73,41.87,15.82,Ontario
2020-04-05,33.69,37.53,15.15,Ontario
2020-04-06,43.97,44.8,16.86,Ontario
2020-04-07,44.45,40.96,15.85,Ontario
2020-04-08,47.46,45.63,15.92,Ontario
2020-04-09,51.87,42.31,15.87,Ontario
2020-04-10,38.62,33.93,13.64,Ontario
2020-04-11,45.44,41.1,15.06,Ontario
2020-04-12,31.05,33.64,12.88,Ontario
2020-04-13,40.88,32.7,15.9,Ontario
2020-04-14,48.67,41.23,16.7,Ontario
2020-04-15,49.74,40.03,16.33,Ontario
2020-04-16,50.37,39.29,15.73,Ontario
2020-04-17,55.16,43.93,16.4,Ontario
2020-04-18,50.32,45.97,15.76,Ontario
2020-04-19,39.13,34.78,14.63,Ontario
2020-04-20,52.63,46.5,18.62,Ontario
2020-04-21,51.03,37.81,16.43,Ontario
2020-04-22,54.29,43.76,17.02,Ontario
2020-04-23,55.15,44.45,16.98,Ontario
2020-04-24,61.88,48.78,17.85,Ontario
2020-04-25,57.42,55.66,17.14,Ontario
2020-04-26,42.87,35.7,15.64,Ontario
2020-04-27,57.34,54.19,19.19,Ontario
2020-04-28,58.4,50.28,18.9,Ontario
2020-04-29,58.09,46.24,18.14,Ontario
2020-04-30,60.73,48.97,19.46,Ontario
2020-05-01,71.55,62.58,20.61,Ontario
2020-05-02,61.45,55.65,19.39,Ontario
2020-05-03,56.35,63.91,20.78,Ontario
2020-05-04,64.15,55.7,22.24,Ontario
2020-05-05,67.22,58.31,22.24,Ontario
2020-05-06,69.54,61.58,21.84,Ontario
2020-05-07,68.34,54.54,20.84,Ontario
2020-05-08,75.03,56.67,20.97,Ontario
2020-05-09,66.82,48.33,19.19,Ontario
2020-05-10,55.2,44.26,17.93,Ontario
2020-05-13,76.17,67.63,23.0,Ontario
2020-05-14,73.01,56.91,20.47,Ontario
2020-05-15,82.84,63.41,22.12,Ontario
2020-05-16,82.79,79.47,23.1,Ontario
2020-05-17,61.93,56.51,19.65,Ontario
2020-05-18,58.34,48.91,20.13,Ontario
2020-05-19,83.35,72.57,25.83,Ontario
2020-05-20,91.97,85.23,26.44,Ontario
2020-05-21,93.31,86.42,26.7,Ontario
2020-05-22,103.08,91.28,27.61,Ontario
2020-05-23,94.16,90.38,26.72,Ontario
2020-05-24,75.82,73.33,24.96,Ontario
2020-05-25,92.89,83.82,29.01,Ontario
2020-05-26,94.64,85.7,29.06,Ontario
2020-05-27,95.77,85.47,29.13,Ontario
2020-05-28,91.32,70.96,26.18,Ontario
2020-05-29,101.24,80.55,27.95,Ontario
2020-05-30,98.57,86.97,28.7,Ontario
2020-05-31,82.38,73.27,26.91,Ontario
2020-06-01,95.64,88.17,31.71,Ontario
2020-06-02,94.29,82.74,29.24,Ontario
2020-06-03,96.98,87.21,30.82,Ontario
2020-06-04,105.98,94.63,32.45,Ontario
2020-06-05,114.57,96.48,32.3,Ontario
2020-06-06,105.95,96.23,31.4,Ontario
2020-06-07,89.85,84.04,29.59,Ontario
2020-06-08,102.4,92.5,34.28,Ontario
2020-06-09,106.62,92.67,34.35,Ontario
2020-06-10,103.98,85.32,33.2,Ontario
2020-06-11,111.5,93.83,33.49,Ontario
2020-06-12,124.86,101.22,35.53,Ontario
2020-06-13,115.25,104.34,33.79,Ontario
2020-06-14,98.75,85.99,32.05,Ontario
2020-06-15,109.85,96.58,37.21,Ontario
2020-06-16,115.31,101.66,36.36,Ontario
2020-06-17,117.73,102.31,36.69,Ontario
2020-06-18,122.03,102.85,38.33,Ontario
2020-06-19,136.38,109.94,40.61,Ontario
2020-06-20,127.21,106.79,39.25,Ontario
2020-06-21,98.78,77.37,34.1,Ontario
2020-06-22,113.82,94.77,41.22,Ontario
2020-06-23,113.5,91.61,39.21,Ontario
2020-06-24,124.24,106.25,41.88,Ontario
2020-06-25,128.12,108.41,42.97,Ontario
2020-06-26,146.11,121.54,44.22,Ontario
2020-06-27,123.54,107.27,40.14,Ontario
2020-06-28,114.35,96.13,39.0,Ontario
2020-06-29,127.42,110.08,44.82,Ontario
2020-06-30,141.0,120.46,44.93,Ontario
2020-07-01,118.57,110.03,41.77,Ontario
2020-07-02,135.82,107.42,44.58,Ontario
2020-07-03,149.2,120.13,45.58,Ontario
2020-07-04,134.45,115.85,41.75,Ontario
2020-07-05,121.72,92.99,39.14,Ontario
2020-07-06,129.54,109.51,45.77,Ontario
2020-07-07,130.5,109.32,44.67,Ontario
2020-07-08,133.11,107.21,44.21,Ontario
2020-07-09,136.72,110.35,44.88,Ontario
2020-07-10,150.18,116.48,45.19,Ontario
2020-07-11,124.5,99.48,39.49,Ontario
2020-07-12,118.17,96.42,39.22,Ontario
2020-07-13,127.89,108.28,44.49,Ontario
2020-07-14,135.06,115.28,45.9,Ontario
2020-07-15,137.85,116.26,45.28,Ontario
2020-07-16,130.99,100.37,42.26,Ontario
2020-07-17,160.78,131.34,49.44,Ontario
2020-07-18,148.74,126.62,45.86,Ontario
2020-07-19,112.97,81.61,36.11,Ontario
2020-07-20,136.78,113.7,46.75,Ontario
2020-07-21,135.57,117.12,45.1,Ontario
2020-07-22,130.9,101.93,42.48,Ontario
2020-07-23,142.45,118.76,46.53,Ontario
2020-07-24,163.31,131.71,48.35,Ontario
2020-07-25,151.33,130.48,46.25,Ontario
2020-07-26,128.91,99.41,40.98,Ontario
2020-07-27,132.88,105.98,46.15,Ontario
2020-07-28,141.26,119.84,47.75,Ontario
2020-07-29,142.05,116.63,47.09,Ontario
2020-07-30,150.5,119.92,48.89,Ontario
2020-07-31,164.34,129.15,49.04,Ontario
2020-08-01,152.96,128.88,47.55,Ontario
2020-08-02,107.95,84.75,37.04,Ontario
2020-08-03,118.96,93.15,42.55,Ontario
2020-08-04,136.47,106.95,49.59,Ontario
2020-08-05,150.11,127.36,53.21,Ontario
2020-08-06,153.48,129.39,51.73,Ontario
2020-08-07,171.3,143.13,53.65,Ontario
2020-08-08,160.49,143.53,50.72,Ontario
2020-08-09,135.07,105.36,44.69,Ontario
2020-08-10,142.16,116.97,51.62,Ontario
2020-08-11,142.99,119.68,51.16,Ontario
2020-08-12,152.27,127.4,53.06,Ontario
2020-08-13,156.75,129.1,53.15,Ontario
2020-08-14,173.69,143.69,55.81,Ontario
2020-08-15,164.16,144.84,52.89,Ontario
2020-08-16,129.0,98.15,44.24,Ontario
2020-08-17,140.75,116.93,52.19,Ontario
2020-08-18,144.98,129.61,54.22,Ontario
2020-08-19,149.03,130.22,55.23,Ontario
2020-08-20,155.68,130.56,54.55,Ontario
2020-08-21,171.43,140.8,55.4,Ontario
2020-08-22,160.41,147.35,53.59,Ontario
2020-08-23,137.97,108.17,47.27,Ontario
2020-08-24,142.35,122.46,55.37,Ontario
2020-08-25,145.97,128.39,55.57,Ontario
2020-08-26,143.26,122.37,54.5,Ontario
2020-08-27,146.66,123.3,54.18,Ontario
2020-08-28,163.6,137.76,56.92,Ontario
2020-08-29,145.09,134.88,50.03,Ontario
2020-08-30,133.16,115.61,48.58,Ontario
2020-08-31,142.69,129.94,57.96,Ontario
2020-09-01,146.29,136.0,58.81,Ontario
2020-09-02,143.02,130.96,58.26,Ontario
2020-09-03,157.45,144.08,61.96,Ontario
2020-09-04,178.23,158.74,62.04,Ontario
2020-09-05,156.26,157.17,56.62,Ontario
2020-09-06,139.41,145.84,51.51,Ontario
2020-09-07,117.22,105.77,48.77,Ontario
2020-09-08,135.58,130.68,62.99,Ontario
2020-09-09,136.08,130.29,61.4,Ontario
2020-09-10,139.41,128.39,60.98,Ontario
2020-09-11,161.84,151.72,65.81,Ontario
2020-09-12,150.32,153.24,59.23,Ontario
2020-09-13,114.53,101.81,51.02,Ontario
2020-09-14,127.28,118.74,59.56,Ontario
2020-09-15,130.27,120.05,58.55,Ontario
2020-09-16,132.56,123.97,59.54,Ontario
2020-09-17,135.77,123.42,59.94,Ontario
2020-09-18,156.6,138.51,61.42,Ontario
2020-09-19,143.51,136.26,55.22,Ontario
2020-09-20,115.62,104.84,48.46,Ontario
2020-09-21,119.82,111.37,54.98,Ontario
2020-09-22,121.66,114.05,54.06,Ontario
2020-09-23,124.86,116.18,53.61,Ontario
2020-09-24,126.85,113.36,53.13,Ontario
2020-09-25,150.99,135.03,59.0,Ontario
2020-09-26,142.97,140.65,54.6,Ontario
2020-09-27,114.9,101.99,45.82,Ontario
2020-09-28,113.67,102.8,50.5,Ontario
2020-09-29,115.08,102.44,49.76,Ontario
2020-09-30,116.18,95.92,47.63,Ontario
2020-10-01,121.25,104.34,49.7,Ontario
2020-10-02,134.52,113.24,52.78,Ontario
2020-10-03,130.71,118.0,48.96,Ontario
2020-10-04,94.03,77.37,39.79,Ontario
2020-10-05,110.15,97.46,49.3,Ontario
2020-10-06,112.25,97.51,48.19,Ontario
2020-10-07,112.13,94.75,46.81,Ontario
2020-10-08,121.26,99.32,48.31,Ontario
2020-10-09,140.83,114.08,50.36,Ontario
2020-10-10,119.78,101.05,42.5,Ontario
2020-10-11,91.45,77.86,34.82,Ontario
2020-10-12,85.0,66.09,33.21,Ontario
2020-10-13,113.58,96.68,46.68,Ontario
2020-10-14,116.16,100.93,46.32,Ontario
2020-10-15,114.42,88.63,44.33,Ontario
2020-10-16,132.2,110.96,48.99,Ontario
2020-10-17,127.64,116.69,45.88,Ontario
2020-10-18,92.04,77.0,36.84,Ontario
2020-10-19,101.15,83.23,42.26,Ontario
2020-10-20,106.45,92.17,43.76,Ontario
2020-10-21,105.48,88.32,42.1,Ontario
2020-10-22,108.98,91.53,43.34,Ontario
2020-10-23,133.85,115.45,49.36,Ontario
2020-10-24,120.6,106.56,45.18,Ontario
2020-10-25,92.35,75.7,37.19,Ontario
2020-10-26,102.66,85.82,43.46,Ontario
2020-10-27,107.63,87.07,43.0,Ontario
2020-10-28,112.08,95.58,44.31,Ontario
2020-10-29,113.42,91.6,44.7,Ontario
2020-10-30,129.05,104.63,46.88,Ontario
2020-10-31,113.81,109.39,43.13,Ontario
2020-11-01,80.46,67.14,36.08,Ontario
2020-11-02,98.23,82.74,42.87,Ontario
2020-11-03,100.91,87.68,43.91,Ontario
2020-11-04,103.89,96.16,44.81,Ontario
2020-01-13,100.0,100.0,100.0,British Columbia
2020-01-14,100.71,105.91,94.96,British Columbia
2020-01-15,76.53,93.98,87.05,British Columbia
2020-01-16,89.64,110.64,98.01,British Columbia
2020-01-17,112.29,144.99,105.56,British Columbia
2020-01-18,103.96,159.17,96.99,British Columbia
2020-01-19,86.82,120.89,78.15,British Columbia
2020-01-20,106.26,127.9,94.07,British Columbia
2020-01-21,108.63,122.71,93.66,British Columbia
2020-01-22,109.96,123.37,93.35,British Columbia
2020-01-23,114.76,127.09,95.16,British Columbia
2020-01-24,126.57,153.61,104.74,British Columbia
2020-01-25,114.6,158.48,93.99,British Columbia
2020-01-26,92.42,119.19,79.26,British Columbia
2020-01-27,99.62,122.88,85.98,British Columbia
2020-01-28,101.72,120.6,84.01,British Columbia
2020-01-29,102.87,114.25,82.79,British Columbia
2020-01-30,106.51,121.31,84.75,British Columbia
2020-01-31,123.7,139.56,93.99,British Columbia
2020-02-01,117.07,155.24,94.87,British Columbia
2020-02-02,88.82,109.39,76.63,British Columbia
2020-02-03,98.45,115.37,84.07,British Columbia
2020-02-04,91.94,102.58,82.27,British Columbia
2020-02-05,103.33,117.59,85.99,British Columbia
2020-02-06,109.9,125.47,88.25,British Columbia
2020-02-07,125.4,154.98,100.34,British Columbia
2020-02-08,120.43,177.55,100.23,British Columbia
2020-02-09,97.19,120.78,81.37,British Columbia
2020-02-10,103.09,123.41,86.51,British Columbia
2020-02-11,105.72,124.58,87.31,British Columbia
2020-02-12,109.44,128.28,87.21,British Columbia
2020-02-13,115.61,133.65,91.84,British Columbia
2020-02-14,146.18,189.62,113.03,British Columbia
2020-02-15,123.47,177.66,96.99,British Columbia
2020-02-16,107.96,157.94,87.5,British Columbia
2020-02-17,99.72,128.05,86.48,British Columbia
2020-02-18,113.7,141.76,94.41,British Columbia
2020-02-19,117.39,149.48,95.11,British Columbia
2020-02-20,120.27,153.13,94.37,British Columbia
2020-02-21,135.06,176.99,103.83,British Columbia
2020-02-22,123.83,178.83,97.81,British Columbia
2020-02-23,97.57,115.72,78.21,British Columbia
2020-02-24,103.37,121.59,85.73,British Columbia
2020-02-25,108.09,121.33,84.55,British Columbia
2020-02-26,111.49,129.24,85.75,British Columbia
2020-02-27,111.72,128.53,87.94,British Columbia
2020-02-28,133.16,155.26,100.76,British Columbia
2020-02-29,127.86,178.47,105.14,British Columbia
2020-03-01,100.3,120.11,80.98,British Columbia
2020-03-02,104.85,112.16,84.98,British Columbia
2020-03-03,106.73,122.27,86.14,British Columbia
2020-03-04,113.53,140.7,90.73,British Columbia
2020-03-05,113.67,134.06,86.45,British Columbia
2020-03-06,131.88,175.7,101.5,British Columbia
2020-03-07,118.62,172.42,96.1,British Columbia
2020-03-08,97.54,130.48,80.75,British Columbia
2020-03-09,103.3,119.84,81.15,British Columbia
2020-03-10,103.67,112.6,80.24,British Columbia
2020-03-11,105.05,120.01,80.63,British Columbia
2020-03-12,101.05,113.48,75.37,British Columbia
2020-03-13,104.63,117.47,77.4,British Columbia
2020-03-14,93.3,116.1,71.41,British Columbia
2020-03-15,77.14,90.89,59.03,British Columbia
2020-03-16,81.18,89.7,54.51,British Columbia
2020-03-17,73.83,80.62,43.86,British Columbia
2020-03-18,70.11,74.01,37.61,British Columbia
2020-03-19,67.24,69.07,32.53,British Columbia
2020-03-20,70.26,70.23,31.67,British Columbia
2020-03-21,59.75,62.33,27.72,British Columbia
2020-03-22,43.11,42.94,21.11,British Columbia
2020-03-23,50.69,46.7,21.78,British Columbia
2020-03-24,49.7,48.45,19.9,British Columbia
2020-03-25,52.81,50.78,20.32,British Columbia
2020-03-26,48.75,43.54,19.0,British Columbia
2020-03-27,53.7,45.53,18.82,British Columbia
2020-03-28,45.15,37.75,17.94,British Columbia
2020-03-29,43.14,44.13,17.85,British Columbia
2020-03-30,48.56,42.82,19.5,British Columbia
2020-03-31,52.31,48.6,20.14,British Columbia
2020-04-01,52.78,47.76,19.27,British Columbia
2020-04-02,51.1,46.7,18.6,British Columbia
2020-04-03,57.06,49.61,19.29,British Columbia
2020-04-04,50.36,45.77,17.91,British Columbia
2020-04-05,44.18,42.32,17.33,British Columbia
2020-04-06,53.49,53.56,20.06,British Columbia
2020-04-07,54.99,53.29,18.96,British Columbia
2020-04-08,57.59,55.93,19.62,British Columbia
2020-04-09,64.85,60.53,19.05,British Columbia
2020-04-10,56.54,54.45,19.46,British Columbia
2020-04-11,55.28,55.29,18.45,British Columbia
2020-04-12,44.37,45.93,16.58,British Columbia
2020-04-13,52.57,52.55,19.0,British Columbia
2020-04-14,58.88,56.71,19.23,British Columbia
2020-04-15,63.44,60.55,20.28,British Columbia
2020-04-16,63.4,62.59,20.11,British Columbia
2020-04-17,68.65,61.02,19.59,British Columbia
2020-04-18,64.66,62.24,20.19,British Columbia
2020-04-19,53.71,50.24,18.42,British Columbia
2020-04-20,63.68,61.36,20.46,British Columbia
2020-04-21,63.25,56.73,18.88,British Columbia
2020-04-22,62.97,52.48,18.72,British Columbia
2020-04-23,66.49,60.27,19.65,British Columbia
2020-04-24,75.1,63.6,20.15,British Columbia
2020-04-25,65.24,59.06,19.91,British Columbia
2020-04-26,55.91,49.98,18.5,British Columbia
2020-04-27,65.51,59.97,21.27,British Columbia
2020-04-28,67.11,58.01,20.92,British Columbia
2020-04-29,68.62,59.87,19.96,British Columbia
2020-04-30,74.26,68.24,21.85,British Columbia
2020-05-01,83.08,76.25,23.87,British Columbia
2020-05-02,69.44,58.77,21.43,British Columbia
2020-05-03,62.58,59.59,21.61,British Columbia
2020-05-04,71.28,67.37,23.55,British Columbia
2020-05-05,76.36,74.18,23.48,British Columbia
2020-05-06,75.37,69.7,23.12,British Columbia
2020-05-07,82.44,80.04,24.94,British Columbia
2020-05-08,93.96,91.05,28.05,British Columbia
2020-05-09,89.28,90.27,26.75,British Columbia
2020-05-10,74.18,71.92,24.46,British Columbia
2020-05-13,81.76,75.94,24.34,British Columbia
2020-05-14,87.32,80.9,25.02,British Columbia
2020-05-15,106.53,102.33,28.61,British Columbia
2020-05-16,84.54,77.02,23.58,British Columbia
2020-05-17,77.63,75.84,23.93,British Columbia
2020-05-18,86.67,92.26,30.0,British Columbia
2020-05-19,93.34,94.02,30.45,British Columbia
2020-05-20,92.44,90.42,29.46,British Columbia
2020-05-21,92.84,94.37,29.56,British Columbia
2020-05-22,105.22,103.94,31.22,British Columbia
2020-05-23,98.58,99.57,31.54,British Columbia
2020-05-24,84.92,84.08,29.0,British Columbia
2020-05-25,92.21,87.58,30.74,British Columbia
2020-05-26,99.01,103.12,34.65,British Columbia
2020-05-27,103.28,106.91,34.9,British Columbia
2020-05-28,103.84,107.95,35.43,British Columbia
2020-05-29,117.74,116.7,37.81,British Columbia
2020-05-30,97.25,93.78,31.67,British Columbia
2020-05-31,85.55,87.9,32.64,British Columbia
2020-06-01,100.77,107.56,35.5,British Columbia
2020-06-02,96.03,94.79,31.39,British Columbia
2020-06-03,102.75,105.82,34.95,British Columbia
2020-06-04,105.55,105.03,34.91,British Columbia
2020-06-05,121.09,128.35,39.93,British Columbia
2020-06-06,109.54,117.91,35.18,British Columbia
2020-06-07,99.5,105.89,35.44,British Columbia
2020-06-08,102.19,103.92,36.28,British Columbia
2020-06-09,99.63,99.8,33.93,British Columbia
2020-06-10,106.27,108.18,36.65,British Columbia
2020-06-11,108.93,109.0,36.83,British Columbia
2020-06-12,122.55,116.18,38.29,British Columbia
2020-06-13,116.17,122.28,38.09,British Columbia
2020-06-14,98.83,94.64,34.24,British Columbia
2020-06-15,105.82,102.43,36.81,British Columbia
2020-06-16,115.1,120.49,41.09,British Columbia
2020-06-17,118.22,122.19,44.15,British Columbia
2020-06-18,126.06,126.48,43.4,British Columbia
2020-06-19,138.6,142.29,43.88,British Columbia
2020-06-20,120.29,121.46,36.84,British Columbia
2020-06-21,105.48,105.7,36.4,British Columbia
2020-06-22,119.79,124.78,44.65,British Columbia
2020-06-23,119.71,122.19,41.3,British Columbia
2020-06-24,125.81,132.22,43.64,British Columbia
2020-06-25,135.57,138.55,46.4,British Columbia
2020-06-26,149.73,145.53,46.32,British Columbia
2020-06-27,137.84,145.09,43.78,British Columbia
2020-06-28,130.06,128.68,43.38,British Columbia
2020-06-29,135.95,140.2,46.98,British Columbia
